ds,y
5/4/17 12:30,7.9
5/4/17 12:35,7.8
5/4/17 12:40,7.7
5/4/17 12:45,7.7
5/4/17 12:50,7.5
5/4/17 12:55,7.5
5/4/17 13:00,7.4
5/4/17 13:05,7.2
5/4/17 13:10,7.2
5/4/17 13:15,7
5/4/17 13:20,7.1
5/4/17 13:25,7.2
5/4/17 13:30,7.1
5/4/17 13:35,7.1
5/4/17 13:40,7.2
5/4/17 13:45,7.3
5/4/17 13:50,7.4
5/4/17 13:55,7.4
5/4/17 14:00,7.7
5/4/17 14:05,7.9
5/4/17 14:10,8
5/4/17 14:15,8.2
5/4/17 14:20,8.3
5/4/17 14:25,8.4
5/4/17 14:30,8.6
5/4/17 14:35,8.8
5/4/17 14:40,9
5/4/17 14:45,9.2
5/4/17 14:50,9.5
5/4/17 14:55,9.7
5/4/17 15:00,10
5/4/17 15:05,10.4
5/4/17 15:10,10.7
5/4/17 15:15,11.1
5/4/17 15:20,11.7
5/4/17 15:25,12.1
5/4/17 15:30,12.8
5/4/17 15:35,13.6
5/4/17 15:40,14.2
5/4/17 15:45,14.9
5/4/17 15:50,15.5
5/4/17 15:55,16.3
5/4/17 16:00,16.9
5/4/17 16:05,17.7
5/4/17 16:10,18.2
5/4/17 16:15,18.9
5/4/17 16:20,19.8
5/4/17 16:25,20.4
5/4/17 16:30,21.1
5/4/17 16:35,22
5/4/17 16:40,22.7
5/4/17 16:45,23.6
5/4/17 16:50,24.4
5/4/17 16:55,24.9
5/4/17 17:00,25.8
5/4/17 17:05,26.4
5/4/17 17:10,26.8
5/4/17 17:15,27.2
5/4/17 17:20,28.2
5/4/17 17:25,28.8
5/4/17 17:30,29.3
5/4/17 17:35,29.9
5/4/17 17:40,30.6
5/4/17 17:45,30.9
5/4/17 17:50,31.6
5/4/17 17:55,32.1
5/4/17 18:00,32.6
5/4/17 18:05,33.5
5/4/17 18:10,34.4
5/4/17 18:15,34.7
5/4/17 18:20,35.3
5/4/17 18:25,35.6
5/4/17 18:30,36.1
5/4/17 18:35,36.9
5/4/17 18:40,37.2
5/4/17 18:45,38.2
5/4/17 18:50,38.6
5/4/17 18:55,38.7
5/4/17 19:00,39.3
5/4/17 19:05,39.1
5/4/17 19:10,39.9
5/4/17 19:15,39.5
5/4/17 19:20,39.9
5/4/17 19:25,40.4
5/4/17 19:30,41.1
5/4/17 19:35,41.2
5/4/17 19:40,41.1
5/4/17 19:45,42.1
5/4/17 19:50,41.9
5/4/17 19:55,42.4
5/4/17 20:00,42.5
5/4/17 20:05,42.3
5/4/17 20:10,42.3
5/4/17 20:15,42.7
5/4/17 20:20,42.5
5/4/17 20:25,43.1
5/4/17 20:30,42.6
5/4/17 20:35,41.9
5/4/17 20:40,42.4
5/4/17 20:45,43
5/4/17 20:50,41.9
5/4/17 20:55,42.3
5/4/17 21:00,42.4
5/4/17 21:05,42.4
5/4/17 21:10,42.2
5/4/17 21:15,42.3
5/4/17 21:20,42.7
5/4/17 21:25,42.6
5/4/17 21:30,42
5/4/17 21:35,42.9
5/4/17 21:40,42
5/4/17 21:45,41.3
5/4/17 21:50,41.6
5/4/17 21:55,41.2
5/4/17 22:00,41.6
5/4/17 22:05,41.4
5/4/17 22:10,40.2
5/4/17 22:15,40.9
5/4/17 22:20,40.4
5/4/17 22:25,40.8
5/4/17 22:30,40.3
5/4/17 22:35,39.4
5/4/17 22:40,39.3
5/4/17 22:45,38.8
5/4/17 22:50,38.9
5/4/17 22:55,38.7
5/4/17 23:00,38.4
5/4/17 23:05,38.2
5/4/17 23:10,38.2
5/4/17 23:15,36.9
5/4/17 23:20,37.2
5/4/17 23:25,37.1
5/4/17 23:30,36.5
5/4/17 23:35,36.4
5/4/17 23:40,35.5
5/4/17 23:45,34.7
5/4/17 23:50,34
5/4/17 23:55,33.9
5/5/17 0:00,33.6
5/5/17 0:05,33.2
5/5/17 0:10,32.8
5/5/17 0:15,32.1
5/5/17 0:20,31.6
5/5/17 0:25,31.1
5/5/17 0:30,30.4
5/5/17 0:35,29.7
5/5/17 0:40,28.5
5/5/17 0:45,28.2
5/5/17 0:50,28.1
5/5/17 0:55,27.1
5/5/17 1:00,25.9
5/5/17 1:05,25.1
5/5/17 1:10,25.3
5/5/17 1:15,24.9
5/5/17 1:20,23.8
5/5/17 1:25,22.6
5/5/17 1:30,22
5/5/17 1:35,21.2
5/5/17 1:40,20.5
5/5/17 1:45,20
5/5/17 1:50,19.8
5/5/17 1:55,19.5
5/5/17 2:00,19.4
5/5/17 2:05,19.2
5/5/17 2:10,19
5/5/17 2:15,18.6
5/5/17 2:20,18.1
5/5/17 2:25,17.7
5/5/17 2:30,17.2
5/5/17 2:35,16.7
5/5/17 2:40,16.3
5/5/17 2:45,16
5/5/17 2:50,15.6
5/5/17 2:55,15.3
5/5/17 3:00,15.2
5/5/17 3:05,15
5/5/17 3:10,14.9
5/5/17 3:15,14.8
5/5/17 3:20,14.6
5/5/17 3:25,14.3
5/5/17 3:30,14.1
5/5/17 3:35,13.9
5/5/17 3:40,13.8
5/5/17 3:45,13.7
5/5/17 3:50,13.7
5/5/17 3:55,13.6
5/5/17 4:00,13.7
5/5/17 4:05,13.7
5/5/17 4:10,13.7
5/5/17 4:15,13.6
5/5/17 4:20,13.6
5/5/17 4:25,13.6
5/5/17 4:30,13.6
5/5/17 4:35,13.6
5/5/17 4:40,13.5
5/5/17 4:45,13.4
5/5/17 4:50,13.3
5/5/17 4:55,13.2
5/5/17 5:00,13
5/5/17 5:05,13
5/5/17 5:10,12.9
5/5/17 5:15,12.9
5/5/17 5:20,12.9
5/5/17 5:25,12.8
5/5/17 5:30,12.7
5/5/17 5:35,12.5
5/5/17 5:40,12.4
5/5/17 5:45,12.3
5/5/17 5:50,12.3
5/5/17 5:55,12.2
5/5/17 6:00,12.1
5/5/17 6:05,12
5/5/17 6:10,11.9
5/5/17 6:15,11.8
5/5/17 6:20,11.9
5/5/17 6:25,11.8
5/5/17 6:30,11.6
5/5/17 6:35,11.7
5/5/17 6:40,11.9
5/5/17 6:45,12
5/5/17 6:50,12.2
5/5/17 6:55,12.6
5/5/17 7:00,12.6
5/5/17 7:05,12.7
5/5/17 7:10,12.7
5/5/17 7:15,12.5
5/5/17 7:20,12.1
5/5/17 7:25,11.8
5/5/17 7:30,11.7
5/5/17 7:35,11.6
5/5/17 7:40,11.4
5/5/17 7:45,11.3
5/5/17 7:50,11.3
5/5/17 7:55,11.3
5/5/17 8:00,11.4
5/5/17 8:05,11.3
5/5/17 8:10,11.1
5/5/17 8:15,11
5/5/17 8:20,11
5/5/17 8:25,11
5/5/17 8:30,10.9
5/5/17 8:35,10.7
5/5/17 8:40,10.8
5/5/17 8:45,10.7
5/5/17 8:50,10.9
5/5/17 8:55,10.9
5/5/17 9:00,11.1
5/5/17 9:05,11
5/5/17 9:10,10.5
5/5/17 9:15,10.3
5/5/17 9:20,10.1
5/5/17 9:25,9.9
5/5/17 9:30,9.8
5/5/17 9:35,9.8
5/5/17 9:40,9.7
5/5/17 9:45,9.6
5/5/17 9:50,9.6
5/5/17 9:55,9.6
5/5/17 10:00,9.7
5/5/17 10:05,9.8
5/5/17 10:10,9.8
5/5/17 10:15,9.6
5/5/17 10:20,9.7
5/5/17 10:25,9.8
5/5/17 10:30,10
5/5/17 10:35,9.5
5/5/17 10:40,9.7
5/5/17 10:45,9.9
5/5/17 10:50,10
5/5/17 10:55,9.9
5/5/17 11:00,9.4
5/5/17 11:05,9.3
5/5/17 11:10,9.1
5/5/17 11:15,9.1
5/5/17 11:20,9.5
5/5/17 11:25,9.5
5/5/17 11:30,9.5
5/5/17 11:35,9.4
5/5/17 11:40,9.4
5/5/17 11:45,9.3
5/5/17 11:50,9.3
5/5/17 11:55,9.3
5/5/17 12:00,9.3
5/5/17 12:05,9.3
5/5/17 12:10,8.7
5/5/17 12:15,8.6
5/5/17 12:20,8.8
5/5/17 12:25,8.7
5/5/17 12:30,8.7
5/5/17 12:35,8.6
5/5/17 12:40,8.6
5/5/17 12:45,8.8
5/5/17 12:50,8.8
5/5/17 12:55,8.9
5/5/17 13:00,9.4
5/5/17 13:05,9.4
5/5/17 13:10,8.9
5/5/17 13:15,9
5/5/17 13:20,9.1
5/5/17 13:25,9.1
5/5/17 13:30,9.1
5/5/17 13:35,8.9
5/5/17 13:40,9
5/5/17 13:45,9.1
5/5/17 13:50,9.3
5/5/17 13:55,9.5
5/5/17 14:00,9.6
5/5/17 14:05,9.6
5/5/17 14:10,9.6
5/5/17 14:15,9.9
5/5/17 14:20,10.1
5/5/17 14:25,10.4
5/5/17 14:30,10.6
5/5/17 14:35,11.1
5/5/17 14:40,12
5/5/17 14:45,12.9
5/5/17 14:50,13.3
5/5/17 14:55,13
5/5/17 15:00,13.4
5/5/17 15:05,14.1
5/5/17 15:10,14.7
5/5/17 15:15,14.2
5/5/17 15:20,14
5/5/17 15:25,14.8
5/5/17 15:30,15.4
5/5/17 15:35,16
5/5/17 15:40,16.3
5/5/17 15:45,16
5/5/17 15:50,16
5/5/17 15:55,16
5/5/17 16:00,16.4
5/5/17 16:05,16.5
5/5/17 16:10,16.8
5/5/17 16:15,17.2
5/5/17 16:20,17.9
5/5/17 16:25,18.7
5/5/17 16:30,20.3
5/5/17 16:35,22.2
5/5/17 16:40,21.2
5/5/17 16:45,20.3
5/5/17 16:50,20
5/5/17 16:55,19.9
5/5/17 17:00,22.7
5/5/17 17:05,23.8
5/5/17 17:10,24
5/5/17 17:15,25.3
5/5/17 17:20,20.6
5/5/17 17:25,23.7
5/5/17 17:30,21.5
5/5/17 17:35,21.9
5/5/17 17:40,23.5
5/5/17 17:45,21.5
5/5/17 17:50,21.2
5/5/17 17:55,22.4
5/5/17 18:00,23.4
5/5/17 18:05,21.9
5/5/17 18:10,22.9
5/5/17 18:15,25.3
5/5/17 18:20,25.1
5/5/17 18:25,22.3
5/5/17 18:30,24
5/5/17 18:35,26.6
5/5/17 18:40,27.9
5/5/17 18:45,28.2
5/5/17 18:50,29
5/5/17 18:55,28.4
5/5/17 19:00,29.5
5/5/17 19:05,30.4
5/5/17 19:10,29.5
5/5/17 19:15,30.7
5/5/17 19:20,30.3
5/5/17 19:25,32.8
5/5/17 19:30,33.5
5/5/17 19:35,33.9
5/5/17 19:40,34.1
5/5/17 19:45,35.5
5/5/17 19:50,34.6
5/5/17 19:55,32.5
5/5/17 20:00,30.7
5/5/17 20:05,31.4
5/5/17 20:10,28.6
5/5/17 20:15,27
5/5/17 20:20,26.9
5/5/17 20:25,30
5/5/17 20:30,29.7
5/5/17 20:35,30.6
5/5/17 20:40,29.3
5/5/17 20:45,28.5
5/5/17 20:50,32.5
5/5/17 20:55,33.1
5/5/17 21:00,31.8
5/5/17 21:05,33.4
5/5/17 21:10,31.7
5/5/17 21:15,31.7
5/5/17 21:20,34.6
5/5/17 21:25,34.6
5/5/17 21:30,30.4
5/5/17 21:35,31.1
5/5/17 21:40,29.6
5/5/17 21:45,29.3
5/5/17 21:50,28.8
5/5/17 21:55,28.9
5/5/17 22:00,27.7
5/5/17 22:05,27.4
5/5/17 22:10,27.3
5/5/17 22:15,26.9
5/5/17 22:20,25.9
5/5/17 22:25,25.5
5/5/17 22:30,25.4
5/5/17 22:35,25.3
5/5/17 22:40,25.7
5/5/17 22:45,25.1
5/5/17 22:50,24.5
5/5/17 22:55,24
5/5/17 23:00,24.3
5/5/17 23:05,24.3
5/5/17 23:10,26
5/5/17 23:15,26.4
5/5/17 23:20,26.2
5/5/17 23:25,25
5/5/17 23:30,25.6
5/5/17 23:35,25.4
5/5/17 23:40,25.7
5/5/17 23:45,25.8
5/5/17 23:50,25.9
5/5/17 23:55,24.7
5/6/17 0:00,22.7
5/6/17 0:05,24
5/6/17 0:10,24.7
5/6/17 0:15,24.1
5/6/17 0:20,23.1
5/6/17 0:25,19.8
5/6/17 0:30,17.9
5/6/17 0:35,20.3
5/6/17 0:40,20.5
5/6/17 0:45,22.5
5/6/17 0:50,22.5
5/6/17 0:55,21
5/6/17 1:00,20.9
5/6/17 1:05,20
5/6/17 1:10,19.2
5/6/17 1:15,18.7
5/6/17 1:20,17.8
5/6/17 1:25,16.9
5/6/17 1:30,16.4
5/6/17 1:35,16
5/6/17 1:40,15.4
5/6/17 1:45,14.9
5/6/17 1:50,14.3
5/6/17 1:55,13.7
5/6/17 2:00,13.4
5/6/17 2:05,13
5/6/17 2:10,12.7
5/6/17 2:15,12.5
5/6/17 2:20,12.1
5/6/17 2:25,11.8
5/6/17 2:30,11.3
5/6/17 2:35,10.9
5/6/17 2:40,10.4
5/6/17 2:45,10
5/6/17 2:50,9.8
5/6/17 2:55,9.5
5/6/17 3:00,9.2
5/6/17 3:05,9
5/6/17 3:10,8.7
5/6/17 3:15,8.5
5/6/17 3:20,8.3
5/6/17 3:25,8.3
5/6/17 3:30,8.2
5/6/17 3:35,8.1
5/6/17 3:40,8.1
5/6/17 3:45,8
5/6/17 3:50,7.9
5/6/17 3:55,7.8
5/6/17 4:00,7.7
5/6/17 4:05,7.6
5/6/17 4:10,7.5
5/6/17 4:15,7.4
5/6/17 4:20,7.3
5/6/17 4:25,7.3
5/6/17 4:30,7.3
5/6/17 4:35,7.3
5/6/17 4:40,7.2
5/6/17 4:45,7.1
5/6/17 4:50,7.1
5/6/17 4:55,7
5/6/17 5:00,7
5/6/17 5:05,7
5/6/17 5:10,7
5/6/17 5:15,6.9
5/6/17 5:20,6.8
5/6/17 5:25,6.8
5/6/17 5:30,6.7
5/6/17 5:35,6.6
5/6/17 5:40,6.6
5/6/17 5:45,6.5
5/6/17 5:50,6.4
5/6/17 5:55,6.3
5/6/17 6:00,6.1
5/6/17 6:05,6
5/6/17 6:10,5.9
5/6/17 6:15,5.9
5/6/17 6:20,5.7
5/6/17 6:25,5.6
5/6/17 6:30,5.6
5/6/17 6:35,5.6
5/6/17 6:40,5.7
5/6/17 6:45,5.7
5/6/17 6:50,5.8
5/6/17 6:55,5.4
5/6/17 7:00,5.3
5/6/17 7:05,5.2
5/6/17 7:10,5.3
5/6/17 7:15,5.3
5/6/17 7:20,5.5
5/6/17 7:25,5.6
5/6/17 7:30,5.5
5/6/17 7:35,5.5
5/6/17 7:40,5.5
5/6/17 7:45,5.5
5/6/17 7:50,5.4
5/6/17 7:55,5.4
5/6/17 8:00,5.4
5/6/17 8:05,5.4
5/6/17 8:10,5.3
5/6/17 8:15,5.3
5/6/17 8:20,5.3
5/6/17 8:25,5.3
5/6/17 8:30,5.2
5/6/17 8:35,5.2
5/6/17 8:40,5.2
5/6/17 8:45,5.3
5/6/17 8:50,5.2
5/6/17 8:55,5.2
5/6/17 9:00,5.1
5/6/17 9:05,5
5/6/17 9:10,4.9
5/6/17 9:15,4.8
5/6/17 9:20,4.8
5/6/17 9:25,4.8
5/6/17 9:30,4.9
5/6/17 9:35,4.9
5/6/17 9:40,4.9
5/6/17 9:45,5.1
5/6/17 9:50,5.8
5/6/17 9:55,6.1
5/6/17 10:00,6.3
5/6/17 10:05,6.5
5/6/17 10:10,6.7
5/6/17 10:15,6.8
5/6/17 10:20,6.9
5/6/17 10:25,6.7
5/6/17 10:30,6.5
5/6/17 10:35,6
5/6/17 10:40,5.6
5/6/17 10:45,5.3
5/6/17 10:50,5.4
5/6/17 10:55,5.2
5/6/17 11:00,5.2
5/6/17 11:05,5.1
5/6/17 11:10,5
5/6/17 11:15,5.3
5/6/17 11:20,5.3
5/6/17 11:25,5.9
5/6/17 11:30,6.3
5/6/17 11:35,6.5
5/6/17 11:40,6.5
5/6/17 11:45,6.5
5/6/17 11:50,6.5
5/6/17 11:55,6.5
5/6/17 12:00,6.5
5/6/17 12:05,6.5
5/6/17 12:10,6.4
5/6/17 12:15,6.3
5/6/17 12:20,6.1
5/6/17 12:25,6.3
5/6/17 12:30,6.4
5/6/17 12:35,6.4
5/6/17 12:40,6.4
5/6/17 12:45,6.3
5/6/17 12:50,6.3
5/6/17 12:55,6.1
5/6/17 13:00,6.2
5/6/17 13:05,6.3
5/6/17 13:10,6.4
5/6/17 13:15,6.5
5/6/17 13:20,6.5
5/6/17 13:25,6.5
5/6/17 13:30,6.5
5/6/17 13:35,6.6
5/6/17 13:40,6.6
5/6/17 13:45,6.4
5/6/17 13:50,6.6
5/6/17 13:55,6.6
5/6/17 14:00,6.7
5/6/17 14:05,6.9
5/6/17 14:10,6.8
5/6/17 14:15,6.7
5/6/17 14:20,6.5
5/6/17 14:25,6.4
5/6/17 14:30,6.4
5/6/17 14:35,5.9
5/6/17 14:40,5.9
5/6/17 14:45,6.1
5/6/17 14:50,6.1
5/6/17 14:55,6
5/6/17 15:00,5.2
5/6/17 15:05,5.3
5/6/17 15:10,5.8
5/6/17 15:15,5.7
5/6/17 15:20,5.4
5/6/17 15:25,5.3
5/6/17 15:30,5.5
5/6/17 15:35,5.8
5/6/17 15:40,5.6
5/6/17 15:45,5.4
5/6/17 15:50,5.6
5/6/17 15:55,5.6
5/6/17 16:00,6
5/6/17 16:05,6.3
5/6/17 16:10,6.5
5/6/17 16:15,6.5
5/6/17 16:20,7.2
5/6/17 16:25,7
5/6/17 16:30,6.8
5/6/17 16:35,7
5/6/17 16:40,7.5
5/6/17 16:45,7.3
5/6/17 16:50,7.8
5/6/17 16:55,7.5
5/6/17 17:00,7
5/6/17 17:05,6.4
5/6/17 17:10,6.4
5/6/17 17:15,6.7
5/6/17 17:20,6.6
5/6/17 17:25,6.6
5/6/17 17:30,6.7
5/6/17 17:35,6.9
5/6/17 17:40,7.5
5/6/17 17:45,7.4
5/6/17 17:50,6.7
5/6/17 17:55,6.6
5/6/17 18:00,6.6
5/6/17 18:05,6.5
5/6/17 18:10,6.3
5/6/17 18:15,6.1
5/6/17 18:20,5.8
5/6/17 18:25,6
5/6/17 18:30,6
5/6/17 18:35,5.9
5/6/17 18:40,6
5/6/17 18:45,7.1
5/6/17 18:50,7.6
5/6/17 18:55,7.1
5/6/17 19:00,6.7
5/6/17 19:05,7.2
5/6/17 19:10,6.8
5/6/17 19:15,6.3
5/6/17 19:20,6.6
5/6/17 19:25,7
5/6/17 19:30,7.3
5/6/17 19:35,7.2
5/6/17 19:40,7.6
5/6/17 19:45,9.6
5/6/17 19:50,9
5/6/17 19:55,9.1
5/6/17 20:00,9.2
5/6/17 20:05,9.8
5/6/17 20:10,10.1
5/6/17 20:15,9.8
5/6/17 20:20,9.1
5/6/17 20:25,8.5
5/6/17 20:30,8.2
5/6/17 20:35,8.5
5/6/17 20:40,8.2
5/6/17 20:45,8
5/6/17 20:50,8.1
5/6/17 20:55,8.1
5/6/17 21:00,7.7
5/6/17 21:05,7.5
5/6/17 21:10,7.3
5/6/17 21:15,7.1
5/6/17 21:20,7
5/6/17 21:25,7
5/6/17 21:30,6.9
5/6/17 21:35,7.2
5/6/17 21:40,7.3
5/6/17 21:45,7.4
5/6/17 21:50,7.3
5/6/17 21:55,6.7
5/6/17 22:00,6.6
5/6/17 22:05,6.8
5/6/17 22:10,6.4
5/6/17 22:15,6.3
5/6/17 22:20,6.3
5/6/17 22:25,6.1
5/6/17 22:30,5.9
5/6/17 22:35,5.9
5/6/17 22:40,5.6
5/6/17 22:45,5.5
5/6/17 22:50,5.3
5/6/17 22:55,5
5/6/17 23:00,4.8
5/6/17 23:05,4.8
5/6/17 23:10,4.9
5/6/17 23:15,4.7
5/6/17 23:20,4.9
5/6/17 23:25,4.9
5/6/17 23:30,4.9
5/6/17 23:35,5.4
5/6/17 23:40,5.5
5/6/17 23:45,5.3
5/6/17 23:50,4.4
5/6/17 23:55,4.4
5/7/17 0:00,4.4
5/7/17 0:05,4.4
5/7/17 0:10,4.7
5/7/17 0:15,5
5/7/17 0:20,5.4
5/7/17 0:25,5.6
5/7/17 0:30,4.9
5/7/17 0:35,4.9
5/7/17 0:40,4.9
5/7/17 0:45,4.9
5/7/17 0:50,4.7
5/7/17 0:55,4.6
5/7/17 1:00,4.5
5/7/17 1:05,4.3
5/7/17 1:10,4.2
5/7/17 1:15,3.9
5/7/17 1:20,3.3
5/7/17 1:25,2.3
5/7/17 1:30,1.6
5/7/17 1:35,1.3
5/7/17 1:40,0.8
5/7/17 1:45,0.6
5/7/17 1:50,0.5
5/7/17 1:55,0.5
5/7/17 2:00,0.2
5/7/17 2:05,0.1
5/7/17 2:10,0
5/7/17 2:15,0
5/7/17 2:20,0
5/7/17 2:25,0.1
5/7/17 2:30,0.1
5/7/17 2:35,0.2
5/7/17 2:40,0.1
5/7/17 2:45,0.1
5/7/17 2:50,0.1
5/7/17 2:55,0.2
5/7/17 3:00,0.2
5/7/17 3:05,0.1
5/7/17 3:10,0.1
5/7/17 3:15,0
5/7/17 3:20,0
5/7/17 3:25,0
5/7/17 3:30,-0.1
5/7/17 3:35,0
5/7/17 3:40,0
5/7/17 3:45,0.1
5/7/17 3:50,0.1
5/7/17 3:55,0.1
5/7/17 4:00,0.2
5/7/17 4:05,0.2
5/7/17 4:10,0.2
5/7/17 4:15,0.3
5/7/17 4:20,0.3
5/7/17 4:25,0.3
5/7/17 4:30,0.4
5/7/17 4:35,0.4
5/7/17 4:40,0.5
5/7/17 4:45,0.5
5/7/17 4:50,0.5
5/7/17 4:55,0.6
5/7/17 5:00,0.6
5/7/17 5:05,0.6
5/7/17 5:10,0.6
5/7/17 5:15,0.6
5/7/17 5:20,0.8
5/7/17 5:25,0.8
5/7/17 5:30,0.7
5/7/17 5:35,0.8
5/7/17 5:40,0.9
5/7/17 5:45,1.7
5/7/17 5:50,1.8
5/7/17 5:55,1.8
5/7/17 6:00,1.8
5/7/17 6:05,2
5/7/17 6:10,2
5/7/17 6:15,1.8
5/7/17 6:20,1.7
5/7/17 6:25,1.6
5/7/17 6:30,1.6
5/7/17 6:35,1.5
5/7/17 6:40,1.5
5/7/17 6:45,1.6
5/7/17 6:50,1.8
5/7/17 6:55,2.1
5/7/17 7:00,2.1
5/7/17 7:05,2.2
5/7/17 7:10,2.2
5/7/17 7:15,2.3
5/7/17 7:20,2.1
5/7/17 7:25,1.8
5/7/17 7:30,1.6
5/7/17 7:35,1.5
5/7/17 7:40,1.5
5/7/17 7:45,1.4
5/7/17 7:50,1.4
5/7/17 7:55,1.3
5/7/17 8:00,1.3
5/7/17 8:05,1.2
5/7/17 8:10,1.2
5/7/17 8:15,1.2
5/7/17 8:20,1.1
5/7/17 8:25,1
5/7/17 8:30,1
5/7/17 8:35,0.9
5/7/17 8:40,0.8
5/7/17 8:45,0.7
5/7/17 8:50,0.6
5/7/17 8:55,0.5
5/7/17 9:00,0.4
5/7/17 9:05,0.3
5/7/17 9:10,0.2
5/7/17 9:15,0.2
5/7/17 9:20,0.1
5/7/17 9:25,0.1
5/7/17 9:30,0.1
5/7/17 9:35,0.2
5/7/17 9:40,0.1
5/7/17 9:45,0.2
5/7/17 9:50,0.1
5/7/17 9:55,0.2
5/7/17 10:00,0.4
5/7/17 10:05,0.6
5/7/17 10:10,0.8
5/7/17 10:15,0.8
5/7/17 10:20,0.9
5/7/17 10:25,0.9
5/7/17 10:30,1
5/7/17 10:35,1
5/7/17 10:40,1.1
5/7/17 10:45,1.2
5/7/17 10:50,1.2
5/7/17 10:55,1.2
5/7/17 11:00,1.1
5/7/17 11:05,1.1
5/7/17 11:10,1.2
5/7/17 11:15,1.2
5/7/17 11:20,1.4
5/7/17 11:25,1.5
5/7/17 11:30,1.6
5/7/17 11:35,1.7
5/7/17 11:40,1.7
5/7/17 11:45,1.6
5/7/17 11:50,1.6
5/7/17 11:55,1.6
5/7/17 12:00,1.6
5/7/17 12:05,1.7
5/7/17 12:10,1.7
5/7/17 12:15,1.7
5/7/17 12:20,1.7
5/7/17 12:25,1.6
5/7/17 12:30,1.6
5/7/17 12:35,1.7
5/7/17 12:40,1.6
5/7/17 12:45,1.6
5/7/17 12:50,1.6
5/7/17 12:55,1.6
5/7/17 13:00,1.6
5/7/17 13:05,1.6
5/7/17 13:10,1.7
5/7/17 13:15,1.7
5/7/17 13:20,1.7
5/7/17 13:25,1.8
5/7/17 13:30,2
5/7/17 13:35,2.5
5/7/17 13:40,3.2
5/7/17 13:45,3.8
5/7/17 13:50,4
5/7/17 13:55,3.8
5/7/17 14:00,3.8
5/7/17 14:05,4.3
5/7/17 14:10,4.5
5/7/17 14:15,4.6
5/7/17 14:20,4.7
5/7/17 14:25,4.7
5/7/17 14:30,4.3
5/7/17 14:35,4.5
5/7/17 14:40,5.5
5/7/17 14:45,5
5/7/17 14:50,4.8
5/7/17 14:55,5
5/7/17 15:00,4.4
5/7/17 15:05,4.4
5/7/17 15:10,4.1
5/7/17 15:15,3.7
5/7/17 15:20,3.5
5/7/17 15:25,3.6
5/7/17 15:30,3.6
5/7/17 15:35,3.9
5/7/17 15:40,4.2
5/7/17 15:45,4.8
5/7/17 15:50,4.9
5/7/17 15:55,5
5/7/17 16:00,4.8
5/7/17 16:05,4.8
5/7/17 16:10,5
5/7/17 16:15,5
5/7/17 16:20,6.6
5/7/17 16:25,7.3
5/7/17 16:30,6.9
5/7/17 16:35,6.6
5/7/17 16:40,7
5/7/17 16:45,7.7
5/7/17 16:50,8.6
5/7/17 16:55,9.8
5/7/17 17:00,9.8
5/7/17 17:05,9.2
5/7/17 17:10,10.7
5/7/17 17:15,12.5
5/7/17 17:20,14
5/7/17 17:25,15.5
5/7/17 17:30,14
5/7/17 17:35,12.7
5/7/17 17:40,14.1
5/7/17 17:45,13.8
5/7/17 17:50,13.5
5/7/17 17:55,14.1
5/7/17 18:00,11.1
5/7/17 18:05,13.8
5/7/17 18:10,16.5
5/7/17 18:15,17.8
5/7/17 18:20,13.1
5/7/17 18:25,12.1
5/7/17 18:30,11.3
5/7/17 18:35,12
5/7/17 18:40,13
5/7/17 18:45,11.5
5/7/17 18:50,11.4
5/7/17 18:55,11.8
5/7/17 19:00,15.2
5/7/17 19:05,14.7
5/7/17 19:10,17.4
5/7/17 19:15,16.7
5/7/17 19:20,18.6
5/7/17 19:25,20.4
5/7/17 19:30,21.5
5/7/17 19:35,22
5/7/17 19:40,23.3
5/7/17 19:45,22.4
5/7/17 19:50,23.3
5/7/17 19:55,23.7
5/7/17 20:00,23.9
5/7/17 20:05,24.6
5/7/17 20:10,21.8
5/7/17 20:15,18.6
5/7/17 20:20,19.1
5/7/17 20:25,22.5
5/7/17 20:30,23.1
5/7/17 20:35,20.8
5/7/17 20:40,20.9
5/7/17 20:45,18.5
5/7/17 20:50,16.4
5/7/17 20:55,15.9
5/7/17 21:00,17.1
5/7/17 21:05,16.2
5/7/17 21:10,17
5/7/17 21:15,17
5/7/17 21:20,16.4
5/7/17 21:25,15.7
5/7/17 21:30,17.1
5/7/17 21:35,14.9
5/7/17 21:40,14.1
5/7/17 21:45,14.9
5/7/17 21:50,15.1
5/7/17 21:55,14.5
5/7/17 22:00,14.7
5/7/17 22:05,13
5/7/17 22:10,12.9
5/7/17 22:15,13.6
5/7/17 22:20,17.6
5/7/17 22:25,15.8
5/7/17 22:30,15
5/7/17 22:35,14.5
5/7/17 22:40,14.7
5/7/17 22:45,13.7
5/7/17 22:50,14.2
5/7/17 22:55,13.8
5/7/17 23:00,14
5/7/17 23:05,12.8
5/7/17 23:10,12.8
5/7/17 23:15,12
5/7/17 23:20,11.7
5/7/17 23:25,11.6
5/7/17 23:30,11.8
5/7/17 23:35,12.2
5/7/17 23:40,11.9
5/7/17 23:45,11.4
5/7/17 23:50,11
5/7/17 23:55,10.8
5/8/17 0:00,11.2
5/8/17 0:05,12.8
5/8/17 0:10,13.5
5/8/17 0:15,12.8
5/8/17 0:20,13.9
5/8/17 0:25,14
5/8/17 0:30,13.6
5/8/17 0:35,13.8
5/8/17 0:40,13.8
5/8/17 0:45,13.1
5/8/17 0:50,11.9
5/8/17 0:55,11.8
5/8/17 1:00,11.8
